date,tracking_code,campaign,placement,creative,site(DCM),impression,clicks, cost 
10/1/2016,DS_9291572_1853903_126154323_299137093_69129058,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_300x250,Investor_Results Stat 2 2.29_300x250,Yahoo! Finance,2409,1,31.32
10/1/2016,DS_9291572_1853903_126154323_299137093_68161982,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_300x250,Investor_LowFees_300x250,Yahoo! Finance,2393,2,31.11
10/1/2016,DS_9291572_1855905_126150867_299137093_68161982,B2C_Investor_ 2016CY,Investor_CNBC ROS Mobile Web_300x250,Investor_LowFees_300x250,CNBC,2392,5,14.35
10/1/2016,DS_9291572_1853903_126154332_299137093_68161982,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_300x250,Investor_LowFees_300x250,Yahoo! Finance,2378,3,30.91
10/1/2016,DS_9291572_1852306_126154393_299141023_68228183,B2C_Investor_ 2016CY,Investor_|X| Targeting to Investable Assets 500k+_Desktop_970x250_Billboard,Investor_LowFees_970x250,The Street,2368,2,42.62
10/1/2016,DS_9291572_1852306_126154393_299141023_70343687,B2C_Investor_ 2016CY,Investor_|X| Targeting to Investable Assets 500k+_Desktop_970x250_Billboard,Investor_Global Research v.2_970x250,The Street,2353,1,42.35
10/1/2016,DS_9291572_1853903_126154332_299137093_68165124,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_300x250,Investor_System_300x250,Yahoo! Finance,2349,5,30.54
10/1/2016,DS_9291572_1855905_126150867_299137093_70340428,B2C_Investor_ 2016CY,Investor_CNBC ROS Mobile Web_300x250,Investor_Global Research v.2_300x250,CNBC,2346,4,14.08
10/1/2016,DS_9291572_1853903_126154323_299137093_70340428,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_300x250,Investor_Global Research v.2_300x250,Yahoo! Finance,2342,0,30.45
10/1/2016,DS_9291572_1853903_126154332_299137093_69129058,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_300x250,Investor_Results Stat 2 2.29_300x250,Yahoo! Finance,2339,6,30.41
10/1/2016,DS_9291572_1853903_126154332_299137093_70340428,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_300x250,Investor_Global Research v.2_300x250,Yahoo! Finance,2328,2,30.26
10/1/2016,DS_9291572_1852306_126154397_299137473_68164252,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Desktop_300x600,Investor_System_300x600,The Street,2325,0,37.2
10/1/2016,DS_9291572_1853903_126154329_299137093_68161982,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_300x250,Investor_LowFees_300x250,Yahoo! Finance,2324,1,30.21
10/1/2016,DS_9291572_1855905_126150867_299137093_68165124,B2C_Investor_ 2016CY,Investor_CNBC ROS Mobile Web_300x250,Investor_System_300x250,CNBC,2324,1,13.94
10/1/2016,DS_9291572_1320102_126155023_299137093_70340428,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x250,Investor_Global Research v.2_300x250,Washington Post Digital,2322,4,33.2
10/1/2016,DS_9291572_1852306_126154393_299141023_68228920,B2C_Investor_ 2016CY,Investor_|X| Targeting to Investable Assets 500k+_Desktop_970x250_Billboard,Investor_System_970x250,The Street,2312,2,41.62
10/1/2016,DS_9291572_1320102_126155026_299137099_69129227,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Desktop_728x90,Investor_Tenure Martin 2.29_728x90,Washington Post Digital,2294,0,19.73
10/1/2016,DS_9291572_1853903_126154329_299137093_68165124,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_300x250,Investor_System_300x250,Yahoo! Finance,2290,0,29.77
10/1/2016,DS_9291572_1855905_126154300_299587824_67439960,B2C_Investor_ 2016CY,Investor_Retire Well Special Report_100% SOV_Pre-Roll Video,Tracking Creative,CNBC,2288,36,114.4
10/1/2016,DS_9291572_1852306_126154397_299137473_68162179,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Desktop_300x600,Investor_LowFees_300x600,The Street,2288,0,36.61
10/1/2016,DS_9291572_1853903_126154330_299137099_70324694,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_728x90,Investor_Global Research v.2_728x90,Yahoo! Finance,2284,2,27.41
10/1/2016,DS_9291572_1320102_126155023_299137093_69129058,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x250,Investor_Results Stat 2 2.29_300x250,Washington Post Digital,2277,7,32.56
10/1/2016,DS_9291572_1852306_126154397_299137473_69126143,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Desktop_300x600,Investor_Results Stat 2 2.29_300x600,The Street,2258,1,36.13
10/1/2016,DS_9291572_1320102_126155026_299137099_69123816,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Desktop_728x90,Investor_Tenure Noriko  2.29_728x90,Washington Post Digital,2245,0,19.31
10/1/2016,DS_9291572_1320102_126155026_299137099_68273537,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Desktop_728x90,Investor_Tenure John_728x90,Washington Post Digital,2244,1,19.3
10/1/2016,DS_9291572_1853903_126154330_299137099_68162955,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_728x90,Investor_LowFees_728x90,Yahoo! Finance,2237,1,26.84
10/1/2016,DS_9291572_1320102_126155021_299137099_68273537,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Desktop_728x90,Investor_Tenure John_728x90,Washington Post Digital,2230,0,19.85
10/1/2016,DS_9291572_1853903_126154329_299137093_70340428,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_300x250,Investor_Global Research v.2_300x250,Yahoo! Finance,2224,1,28.91
10/1/2016,DS_9291572_1853903_126154324_299137099_70324694,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_728x90,Investor_Global Research v.2_728x90,Yahoo! Finance,2220,1,26.64
10/1/2016,DS_9291572_1853903_126154321_299137099_68162955,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_728x90,Investor_LowFees_728x90,Yahoo! Finance,2219,1,26.63
10/1/2016,DS_9291572_1852306_126154397_299137473_70333951,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Desktop_300x600,Investor_Global Research v.2_300x600,The Street,2215,0,35.44
10/1/2016,DS_9291572_1853903_126154324_299137099_68162955,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_728x90,Investor_LowFees_728x90,Yahoo! Finance,2207,4,26.48
10/1/2016,DS_9291572_1853903_126154324_299137099_69123842,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_728x90,Investor_Results Stat 2 2.29_728x90,Yahoo! Finance,2195,2,26.34
10/1/2016,DS_9291572_1853903_126154330_299137099_69123842,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_728x90,Investor_Results Stat 2 2.29_728x90,Yahoo! Finance,2188,2,26.26
10/1/2016,DS_9291572_1320102_126155023_299137093_68165124,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x250,Investor_System_300x250,Washington Post Digital,2187,9,31.27
10/1/2016,DS_9291572_1853903_126154330_299137099_68165803,B2C_Investor_ 2016CY,Investor_Y! Finance_Mutual Funds + ETFs_US_728x90,Investor_System_728x90,Yahoo! Finance,2186,1,26.23
10/1/2016,DS_9291572_1853903_126154321_299137099_70324694,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_728x90,Investor_Global Research v.2_728x90,Yahoo! Finance,2185,2,26.22
10/1/2016,DS_9291572_953793_126284468_299484122_68031444,B2C_Investor_ 2016CY,Investor_CNNMoney_ROS_Desktop_970x90,Investor_LowFees_970x90,CNNMoney.com,2176,2,19.58
10/1/2016,DS_9291572_1320102_126155023_299137093_68161982,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x250,Investor_LowFees_300x250,Washington Post Digital,2169,4,31.02
10/1/2016,DS_9291572_1320102_126155021_299137099_69129227,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Desktop_728x90,Investor_Tenure Martin 2.29_728x90,Washington Post Digital,2165,1,19.27
10/1/2016,DS_9291572_1320102_126155021_299137099_69123816,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Desktop_728x90,Investor_Tenure Noriko  2.29_728x90,Washington Post Digital,2162,0,19.24
10/1/2016,DS_9291572_1853903_126154324_299137099_68165803,B2C_Investor_ 2016CY,Investor_Y! Finance_Custom Segment_US_728x90,Investor_System_728x90,Yahoo! Finance,2145,2,25.74
10/1/2016,DS_9291572_1853903_126154321_299137099_68165803,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_728x90,Investor_System_728x90,Yahoo! Finance,2144,3,25.73
10/1/2016,DS_9291572_1853903_126154321_299137099_69123842,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_728x90,Investor_Results Stat 2 2.29_728x90,Yahoo! Finance,2142,3,25.7
10/1/2016,DS_9291572_953793_126284468_299484122_68031446,B2C_Investor_ 2016CY,Investor_CNNMoney_ROS_Desktop_970x90,Investor_System_970x90,CNNMoney.com,2114,3,19.03
10/1/2016,DS_9291572_1853903_126154333_299137099_70324694,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_728x90,Investor_Global Research v.2_728x90,Yahoo! Finance,2087,1,25.04
10/1/2016,DS_9291572_1320102_126155025_299137473_69126143,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x600,Investor_Results Stat 2 2.29_300x600,Washington Post Digital,2063,19,38.58
10/1/2016,DS_9291572_1853903_126154327_299137099_70324694,B2C_Investor_ 2016CY,Investor_Y! Finance_Investments_US_728x90,Investor_Global Research v.2_728x90,Yahoo! Finance,2056,2,24.67
10/1/2016,DS_9291572_1853903_126154320_299137093_68161982,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_300x250,Investor_LowFees_300x250,Yahoo! Finance,2050,0,26.65
10/1/2016,DS_9291572_702495_126155013_299137093_70340428,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_ 300x250_Middle (2),Investor_Global Research v.2_300x250,kiplinger.com,2050,6,8.2
10/1/2016,DS_9291572_1853903_126154326_299137093_69129058,B2C_Investor_ 2016CY,Investor_Y! Finance_Investments_US_300x250,Investor_Results Stat 2 2.29_300x250,Yahoo! Finance,2048,0,26.62
10/1/2016,DS_9291572_1853903_126154326_299137093_70340428,B2C_Investor_ 2016CY,Investor_Y! Finance_Investments_US_300x250,Investor_Global Research v.2_300x250,Yahoo! Finance,2048,2,26.62
10/1/2016,DS_9291572_1853903_126154327_299137099_69123842,B2C_Investor_ 2016CY,Investor_Y! Finance_Investments_US_728x90,Investor_Results Stat 2 2.29_728x90,Yahoo! Finance,2028,0,24.34
10/1/2016,DS_9291572_1853903_126154326_299137093_68165124,B2C_Investor_ 2016CY,Investor_Y! Finance_Investments_US_300x250,Investor_System_300x250,Yahoo! Finance,2026,0,26.34
10/1/2016,DS_9291572_1853903_126154333_299137099_69123842,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_728x90,Investor_Results Stat 2 2.29_728x90,Yahoo! Finance,2020,3,24.24
10/1/2016,DS_9291572_1320102_126155018_299137093_69129058,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x250,Investor_Results Stat 2 2.29_300x250,Washington Post Digital,2019,9,29.68
10/1/2016,DS_9291572_1320102_126155022_299137093_69129019,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Desktop_300x250,Investor_Tenure Noriko 2.29_300x250,Washington Post Digital,2018,0,28.86
10/1/2016,DS_9291572_1853903_126154320_299137093_70340428,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_300x250,Investor_Global Research v.2_300x250,Yahoo! Finance,2011,1,26.14
10/1/2016,DS_9291572_1853903_126154327_299137099_68162955,B2C_Investor_ 2016CY,Investor_Y! Finance_Investments_US_728x90,Investor_LowFees_728x90,Yahoo! Finance,2010,2,24.12
10/1/2016,DS_9291572_1320102_126155022_299137093_69126123,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Desktop_300x250,Investor_Tenure Martin 2.29_300x250,Washington Post Digital,2009,1,28.73
10/1/2016,DS_9291572_1320102_126155018_299137093_68165124,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x250,Investor_System_300x250,Washington Post Digital,2003,8,29.44
10/1/2016,DS_9291572_1320102_126155018_299137093_68161982,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x250,Investor_LowFees_300x250,Washington Post Digital,2002,7,29.43
10/1/2016,DS_9291572_1320102_126155025_299137473_68162179,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x600,Investor_LowFees_300x600,Washington Post Digital,1982,16,37.06
10/1/2016,DS_9291572_1320102_126155018_299137093_70340428,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x250,Investor_Global Research v.2_300x250,Washington Post Digital,1969,5,28.94
10/1/2016,DS_9291572_1853903_126154333_299137099_68162955,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_728x90,Investor_LowFees_728x90,Yahoo! Finance,1968,1,23.62
10/1/2016,DS_9291572_1853903_126154327_299137099_68165803,B2C_Investor_ 2016CY,Investor_Y! Finance_Investments_US_728x90,Investor_System_728x90,Yahoo! Finance,1968,1,23.62
10/1/2016,DS_9291572_1853903_126154320_299137093_69129058,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_300x250,Investor_Results Stat 2 2.29_300x250,Yahoo! Finance,1965,0,25.55
10/1/2016,DS_9291572_702495_126155013_299137093_68161982,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_ 300x250_Middle (2),Investor_LowFees_300x250,kiplinger.com,1957,3,7.83
10/1/2016,DS_9291572_702495_126155007_299137099_69123842,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (1),Investor_Results Stat 2 2.29_728x90,kiplinger.com,1956,2,7.82
10/1/2016,DS_9291572_1320102_126155022_299137093_68269976,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Desktop_300x250,Investor_Tenure John_300x250,Washington Post Digital,1955,1,27.96
10/1/2016,DS_9291572_1853903_126154326_299137093_68161982,B2C_Investor_ 2016CY,Investor_Y! Finance_Investments_US_300x250,Investor_LowFees_300x250,Yahoo! Finance,1947,0,25.31
10/1/2016,DS_9291572_1853903_126154333_299137099_68165803,B2C_Investor_ 2016CY,Investor_Y! Finance_Retirement Planning_US_728x90,Investor_System_728x90,Yahoo! Finance,1927,1,23.12
10/1/2016,DS_9291572_702495_126155007_299137099_68165803,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (1),Investor_System_728x90,kiplinger.com,1927,1,7.71
10/1/2016,DS_9291572_1559768_126154387_299587824_67439960,B2C_Investor_ 2016CY,Investor_Video Pre Roll_640x480_1x1,Tracking Creative,Morningstar,1923,20,144.23
10/1/2016,DS_9291572_1320102_126155025_299137473_70333951,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x600,Investor_Global Research v.2_300x600,Washington Post Digital,1922,12,35.94
10/1/2016,DS_9291572_1853903_126154320_299137093_68165124,B2C_Investor_ 2016CY,Investor_Y! Finance_Active & Managed Funds_US_300x250,Investor_System_300x250,Yahoo! Finance,1921,0,24.97
10/1/2016,DS_9291572_702495_126155007_299137099_68162955,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (1),Investor_LowFees_728x90,kiplinger.com,1915,0,7.66
10/1/2016,DS_9291572_1320102_126155025_299137473_68164252,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x600,Investor_System_300x600,Washington Post Digital,1913,12,35.77
10/1/2016,DS_9291572_702495_126155007_299137099_70324694,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (1),Investor_Global Research v.2_728x90,kiplinger.com,1891,0,7.56
10/1/2016,DS_9291572_702495_126155013_299137093_68165124,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_ 300x250_Middle (2),Investor_System_300x250,kiplinger.com,1878,4,7.51
10/1/2016,DS_9291572_702495_126155013_299137093_69129058,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_ 300x250_Middle (2),Investor_Results Stat 2 2.29_300x250,kiplinger.com,1869,3,7.48
10/1/2016,DS_9291572_1320102_126155017_299137093_69129019,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Desktop_300x250,Investor_Tenure Noriko 2.29_300x250,Washington Post Digital,1836,0,26.99
10/1/2016,DS_9291572_1312649_126155464_303358625_69126123,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Sports_300x250,Investor_Tenure Martin 2.29_300x250,coreaudience.com,1823,0,15.5
10/1/2016,DS_9291572_1320102_126155017_299137093_68269976,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Desktop_300x250,Investor_Tenure John_300x250,Washington Post Digital,1790,0,26.31
10/1/2016,DS_9291572_1852306_128475693_299587824_67439960,B2C_Investor_ 2016CY,Investor_Video Pre Roll_Desktop_1x1_(2),Tracking Creative,The Street,1789,46,62.62
10/1/2016,DS_9291572_953793_126284464_299137093_68161982,B2C_Investor_ 2016CY,Investor_CNNMoney_Content Targeted Display_Targeted to Markets Section_300x250,Investor_LowFees_300x250,CNNMoney.com,1771,3,23.02
10/1/2016,DS_9291572_1312649_126155464_303358625_68269976,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Sports_300x250,Investor_Tenure John_300x250,coreaudience.com,1769,0,15.04
10/1/2016,DS_9291572_953793_126284464_299137093_70340428,B2C_Investor_ 2016CY,Investor_CNNMoney_Content Targeted Display_Targeted to Markets Section_300x250,Investor_Global Research v.2_300x250,CNNMoney.com,1747,2,22.71
10/1/2016,DS_9291572_1312649_126155464_303358625_69129019,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Sports_300x250,Investor_Tenure Noriko 2.29_300x250,coreaudience.com,1731,0,14.71
10/1/2016,DS_9291572_1320102_126155017_299137093_69126123,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Desktop_300x250,Investor_Tenure Martin 2.29_300x250,Washington Post Digital,1724,0,25.34
10/1/2016,DS_9291572_953793_126284464_299137093_69129058,B2C_Investor_ 2016CY,Investor_CNNMoney_Content Targeted Display_Targeted to Markets Section_300x250,Investor_Results Stat 2 2.29_300x250,CNNMoney.com,1722,3,22.39
10/1/2016,DS_9291572_1312649_126155482_299137099_69123816,B2C_Investor_ 2016CY,Investor_ADDED VALUE: Bonus Desktop Display Impressions_728x90,Investor_Tenure Noriko  2.29_728x90,coreaudience.com,1714,1,0
10/1/2016,DS_9291572_1312649_126155482_299137099_68273537,B2C_Investor_ 2016CY,Investor_ADDED VALUE: Bonus Desktop Display Impressions_728x90,Investor_Tenure John_728x90,coreaudience.com,1701,2,0
10/1/2016,DS_9291572_1320102_126155020_299137473_70333951,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x600,Investor_Global Research v.2_300x600,Washington Post Digital,1701,11,32.32
10/1/2016,DS_9291572_953793_126284460_299484122_68031446,B2C_Investor_ 2016CY,Investor_CNN & CNNMoney_Audience Targeting: Networth >$500k_970x90,Investor_System_970x90,CNNMoney.com,1695,1,30.51
10/1/2016,DS_9291572_1084152_138563835_299137099_69123842,B2C_Investor_ 2016CY,Investor_ Your Money Desktop10/1_728x90,Investor_Results Stat 2 2.29_728x90,New York Times,1687,0,57.36
10/1/2016,DS_9291572_1084152_138563835_299137099_70324694,B2C_Investor_ 2016CY,Investor_ Your Money Desktop10/1_728x90,Investor_Global Research v.2_728x90,New York Times,1684,1,57.26
