date_time,tracking_code,visits,page_view,TOOL_STARTS,TOOL_COMPLETES,LIT_DOWNLOADSS,TOOL_DOWNLOADS,VID_STARTS, Sales 
9/22/2016,ds_9291572_1852303_126154349_299137473_70333951,1,3,0,0,0,0,0,145.60
9/22/2016,ps_msn_50487,1,2,0,0,0,0,0,147.93
9/22/2016,ps_ggl_41118,1,4,1,0,0,0,0,152.49
9/22/2016,ps_msn_38900,1,1,0,0,0,0,0,154.17
9/22/2016,ds_9291572_1320102_126155025_299137473_68162179,1,1,0,0,0,0,0,157.51
9/22/2016,ds_9291572_702495_126155442_299141023_69179447,1,1,0,0,0,0,0,158.12
9/22/2016,ps_msn_38997,1,3,0,0,0,0,0,158.14
9/22/2016,ps_ggl_41377,1,6,0,0,0,0,0,161.97
9/22/2016,ps_ggl_50720,1,1,0,0,0,0,0,163.93
9/22/2016,ps_ggl_40788,1,2,0,0,0,0,0,164.30
9/22/2016,sm_fb_10085,1,1,0,0,0,0,0,164.48
9/22/2016,ps_msn_38374,1,3,0,0,0,0,0,169.17
9/22/2016,ps_msn_38626,1,1,0,0,0,0,0,173.32
9/22/2016,ps_msn_39037,1,1,0,0,0,0,0,173.47
9/22/2016,ds_9291572_1852306_126154393_299141023_68278900,1,1,0,0,0,0,0,173.70
9/22/2016,ds_9291572_1664565_126155059_299137473_69127088,1,1,0,0,0,0,0,173.71
9/22/2016,ps_ggl_41691,1,9,0,0,0,0,0,175.67
9/22/2016,ps_msn_39671,1,5,1,0,0,0,0,179.28
9/22/2016,ps_ggl_50668,1,1,0,0,0,0,0,180.72
9/22/2016,ds_9291572_1320102_126155023_299137093_69129019,1,1,0,0,0,0,0,189.12
9/22/2016,ps_msn_39634,1,2,0,0,0,0,0,192.57
9/22/2016,ps_ggl_42109,1,1,0,0,0,0,0,195.05
9/22/2016,ps_ggl_41845,1,1,0,0,0,0,0,195.69
9/22/2016,ds_9291572_702495_126155433_299141023_68228920,1,1,0,0,0,0,0,197.43
9/22/2016,ds_9291572_702495_126155430_299137093_70340428,1,1,0,0,0,0,0,202.16
9/22/2016,ps_ggl_41008,1,5,0,0,0,0,0,204.38
9/22/2016,ds_9291572_674639_134668051_307292584_67439960,1,1,0,0,0,0,0,205.12
9/22/2016,ds_9291572_1664565_126155038_299137093_68165124,1,1,0,0,0,0,0,207.21
9/22/2016,ds_9291572_1320102_126155026_299137099_68162955,1,1,0,0,0,0,0,207.64
9/22/2016,ps_ggl_22760,1,4,0,0,0,0,0,215.77
9/22/2016,ps_ggl_42160,1,4,0,0,1,0,0,216.35
9/22/2016,ps_ggl_41630,1,3,0,0,0,0,0,216.85
9/22/2016,ds_9291572_1664565_126155037_299137473_69126143,1,1,0,0,0,0,0,217.34
9/22/2016,OMSLit10055,1,1,0,0,0,0,0,218.00
9/22/2016,ps_ggl_41202,1,1,0,0,0,0,0,219.01
9/22/2016,ds_9291572_1320102_126155024_299137473_69126143,1,1,0,0,0,0,0,222.28
9/22/2016,ps_msn_38406,1,1,0,0,0,0,0,222.95
9/22/2016,ds_9291572_1853903_126154329_299137093_69126123,1,1,0,0,0,0,0,225.58
9/22/2016,ds_9291572_1320102_126155017_299137093_68165124,1,1,0,0,0,0,0,227.50
9/22/2016,ps_msn_38440,1,2,0,0,0,0,0,228.68
9/22/2016,ps_ggl_41161,1,2,0,0,0,0,0,231.61
9/22/2016,ps_msn_38519,1,17,0,0,3,0,0,233.24
9/22/2016,ds_9291572_1664565_126154367_299137093_69129058,1,1,0,0,0,0,0,233.52
9/22/2016,ds_9291572_1855905_126150867_299137093_69126123,1,1,0,0,0,0,0,237.57
9/22/2016,ps_ggl_40622,1,1,0,0,0,0,0,238.84
9/22/2016,ps_msn_22542,1,4,0,0,0,0,0,239.92
9/22/2016,ds_9291572_1852306_126154396_299141023_68278900,1,1,0,0,0,0,0,240.53
9/22/2016,ps_ggl_41482,1,1,0,0,0,0,0,244.61
9/22/2016,ds_9291572_1853903_126154332_299137093_68269976,1,1,0,0,0,0,0,249.77
9/22/2016,ps_ggl_41858,1,1,0,0,0,0,0,252.93
9/22/2016,ps_msn_51642,1,1,0,0,0,0,0,253.68
9/22/2016,ps_msn_50422,1,1,0,0,0,0,0,257.39
9/22/2016,ds_9291572_1852306_126154394_299137473_68164252,1,1,0,0,0,0,0,258.19
9/22/2016,ds_9291572_1320102_126155022_299137093_69129019,1,1,0,0,0,0,0,267.91
9/22/2016,ps_ggl_41095,1,2,0,0,0,0,0,269.57
9/22/2016,ps_ggl_41833,1,1,0,0,0,0,0,269.67
9/22/2016,ps_msn_39668,1,1,0,0,0,0,0,278.37
9/22/2016,ps_msn_38609,1,1,0,0,0,0,0,278.65
9/22/2016,ps_msn_22541,1,4,0,0,0,0,0,282.61
9/22/2016,ps_msn_38413,1,1,0,0,0,0,0,285.46
9/22/2016,ps_ggl_41938,1,3,0,0,0,0,0,287.77
9/22/2016,ps_msn_50495,1,1,0,0,0,0,0,288.93
9/22/2016,ds_9291572_953793_126284472_299137093_68165124,1,2,0,0,0,0,0,291.06
9/22/2016,ps_ggl_36135,1,3,0,0,0,0,0,292.32
9/22/2016,ds_9291572_1320102_126155025_299137473_69227172,1,1,0,0,0,0,0,298.83
9/22/2016,ps_ggl_41230,1,3,0,0,0,0,0,303.44
9/22/2016,ds_9291572_1526601_126154376_299137093_69129058,1,1,0,0,0,0,0,305.15
9/22/2016,ps_ggl_41254,1,15,0,0,0,0,0,308.73
9/22/2016,ds_9291572_953793_126284472_299137093_69129058,1,1,0,0,0,0,0,312.48
9/22/2016,ps_msn_38983,1,2,0,0,0,0,0,316.22
9/22/2016,ds_9291572_1084152_126155015_299892819_72160103,1,1,0,0,0,0,0,317.20
9/22/2016,ds_9291572_1852306_126154396_299141023_68228920,1,1,0,0,0,0,0,317.46
9/22/2016,ds_9291572_1852303_126150809_299137099_70324694,1,1,0,0,0,0,0,319.55
9/22/2016,ds_9291572_1320102_126155026_299137099_68165803,1,1,0,0,0,0,0,327.22
9/22/2016,ds_9291572_1664565_126155062_299137473_68164252,1,1,0,0,0,0,0,327.93
9/22/2016,ps_ggl_51459,1,3,0,0,0,0,0,328.10
9/22/2016,ps_ggl_41355,1,3,0,0,0,0,0,331.62
9/22/2016,ps_msn_39116,1,1,0,0,0,0,0,332.98
9/22/2016,ds_9291572_1559768_126154384_299137093_69126123,1,1,0,0,0,0,0,337.64
9/22/2016,ds_9291572_1852306_126154396_299141023_70343687,1,1,0,0,0,0,0,338.54
9/22/2016,ps_msn_22555,1,1,0,0,0,0,0,338.76
9/22/2016,ps_msn_51645,1,1,0,0,0,0,0,344.19
9/22/2016,ds_9291572_2385165_126150817_302952977_0,1,1,0,0,0,0,0,344.54
9/22/2016,ds_9291572_1853903_126154333_299137099_68162955,1,1,0,0,0,0,0,347.03
9/22/2016,ds_9291572_1852303_126154348_299477034_69126118,1,1,0,0,0,0,0,347.44
9/22/2016,ps_ggl_41143,1,1,0,0,0,0,0,352.86
9/22/2016,ds_9291572_2106501_126936229_300209991_0,1,1,0,0,0,0,0,353.00
9/22/2016,ps_msn_39392,1,2,0,0,0,0,0,356.13
9/22/2016,ps_ggl_40621,1,6,1,0,0,0,0,356.75
9/22/2016,ds_9291572_1853903_126154329_299137093_68269976,1,1,0,0,0,0,0,357.27
9/22/2016,ps_msn_38893,1,1,0,0,0,0,0,359.15
9/22/2016,ds_9291572_1853903_126154321_299137099_70324694,1,1,0,0,0,0,0,362.04
9/22/2016,76298366,1,2,0,0,0,0,0,367.64
9/22/2016,ps_ggl_40630,1,2,0,0,0,0,0,367.79
9/22/2016,ds_9291572_1853903_126154327_299137099_69123816,1,1,0,0,0,0,0,368.87
9/22/2016,ps_msn_38354,1,9,0,0,0,0,0,370.60
9/22/2016,ps_ggl_42012,1,5,0,0,0,0,0,378.62
9/22/2016,ps_ggl_50660,1,1,0,0,0,0,0,381.31
9/22/2016,75358324,1,5,0,0,0,0,0,386.13
9/22/2016,ds_9291572_1853903_126154320_299137093_70340428,1,1,0,0,0,0,0,386.85
9/22/2016,ps_msn_38603,1,1,0,0,0,0,0,387.49
9/22/2016,ps_ggl_50827,1,2,0,0,0,0,0,393.14
9/22/2016,ps_ggl_53997,1,1,0,0,0,0,0,397.24
9/22/2016,11575086465,1,1,0,0,0,0,0,398.05
9/22/2016,74948332,1,6,0,0,0,0,0,400.50
9/22/2016,ps_ggl_41847,1,1,0,0,0,0,0,402.12
9/22/2016,ds_9291572_1855905_126150870_299137099_68162955,1,1,0,0,0,0,0,405.15
9/22/2016,ds_9291572_1664565_126155062_299137473_70333951,1,1,0,0,0,0,0,405.99
9/22/2016,ds_9291572_702495_126155444_299137093_68161982,1,2,0,0,0,0,0,410.87
9/22/2016,ps_msn_38677,1,1,0,0,0,0,0,417.22
9/22/2016,sm_tw_10796,1,1,0,0,0,0,0,417.89
9/22/2016,ps_ggl_51338,1,1,0,0,0,0,0,422.64
9/22/2016,ps_ggl_40730,1,1,0,0,0,0,0,428.03
9/22/2016,ps_msn_38917,1,3,0,0,0,0,0,431.09
9/22/2016,ps_msn_38991,1,2,0,0,0,0,0,444.19
9/22/2016,ps_msn_39084,1,1,0,0,0,0,0,446.20
9/22/2016,76727435,1,17,0,0,1,0,0,448.79
9/22/2016,11560780587,1,1,0,0,0,0,0,449.00
9/22/2016,ps_ggl_22765,1,1,0,0,0,0,0,458.06
9/22/2016,ps_ggl_41284,1,1,0,0,0,0,0,458.65
9/22/2016,ps_ggl_50868,1,1,0,0,0,0,0,464.22
9/22/2016,ds_9291572_702495_126155448_299137093_69129019,1,1,0,0,0,0,0,464.65
9/22/2016,SH0001SP1405C0001,1,12,0,0,0,0,0,469.84
9/22/2016,ps_msn_50514,1,1,0,0,0,0,0,481.98
9/22/2016,ds_9291572_1084152_131557931_299137099_69129227,1,1,0,0,0,0,0,487.07
9/22/2016,ps_msn_38605,1,1,0,0,0,0,0,488.50
9/22/2016,ps_msn_38617,1,2,0,0,0,0,0,492.00
9/22/2016,ds_9291572_1852306_126154396_299141023_69179447,1,1,0,0,0,0,0,506.49
9/22/2016,ds_9291572_1559768_126154383_299690663_0,1,1,0,0,0,0,0,507.10
9/22/2016,ps_msn_51611,1,1,0,0,0,0,0,514.15
9/22/2016,ds_9291572_1852303_126150851_299137473_70333951,1,1,0,0,0,0,0,519.22
9/22/2016,ps_msn_50516,1,1,0,0,0,0,0,525.46
9/22/2016,ps_ggl_41708,1,2,0,0,0,0,0,525.77
9/22/2016,ps_ggl_45870,1,1,0,0,0,0,0,525.97
9/22/2016,ps_ggl_41409,1,1,0,0,0,0,0,530.59
9/22/2016,ps_msn_38971,1,1,0,0,0,0,0,534.43
9/22/2016,ps_ggl_41558,1,4,1,1,0,0,0,535.59
9/22/2016,ps_ggl_41850,1,1,0,0,0,0,0,547.86
9/22/2016,ps_msn_39654,1,2,0,0,0,0,0,551.06
9/22/2016,ps_ggl_42083,1,1,0,0,0,0,0,554.93
9/22/2016,ds_9291572_1853903_126154324_299137099_68162955,1,1,0,0,0,0,0,562.41
9/22/2016,ps_ggl_41712,1,1,0,0,0,0,0,562.58
9/22/2016,ps_msn_38443,1,5,0,0,1,0,0,564.26
9/22/2016,ds_9291572_1312649_131721956_304383882_69129019,1,1,0,0,0,0,0,567.81
9/22/2016,ps_msn_38422,1,1,0,0,0,0,0,577.88
9/22/2016,ds_9291572_1664565_130962474_299137093_68161982,1,1,0,0,0,0,0,582.14
9/22/2016,ds_9291572_1320102_126155017_299137093_69129058,1,1,0,0,0,0,0,586.76
9/22/2016,ps_msn_38157,1,5,0,0,0,0,0,589.49
9/22/2016,ds_9291572_702495_126155439_299137093_69129019,1,1,0,0,0,0,0,597.35
9/22/2016,sm_fb_10082,1,5,1,1,0,0,0,600.80
9/22/2016,ds_9291572_2385165_126150817_302953739_0,1,1,0,0,0,0,0,602.22
9/22/2016,ds_9291572_702495_126155012_299137093_69126123,1,7,0,0,0,0,0,607.11
9/22/2016,ps_msn_38832,1,1,0,0,0,0,0,609.35
9/22/2016,ps_ggl_50822,1,1,0,0,0,0,0,609.66
9/22/2016,ps_ggl_41557,1,7,1,0,0,0,0,611.59
9/22/2016,ds_9291572_1084152_134004596_299137099_68273537,1,1,0,0,0,0,0,613.88
9/22/2016,ds_9291572_1320102_126155017_299137093_68161982,1,1,0,0,0,0,0,614.91
9/22/2016,ps_ggl_41568,1,7,0,0,2,0,0,615.12
9/22/2016,ps_ggl_41346,1,2,0,0,0,0,0,616.66
9/22/2016,ps_msn_51574,1,1,0,0,0,0,0,617.32
9/22/2016,ps_msn_38611,1,1,0,0,0,0,0,618.79
9/22/2016,ps_ggl_40698,1,1,0,0,0,0,0,618.99
9/22/2016,ps_msn_39105,1,1,0,0,0,0,0,621.13
9/22/2016,ds_9291572_702495_126155442_299141023_69178396,1,1,0,0,0,0,0,622.34
9/22/2016,ps_ggl_41183,1,1,0,0,0,0,0,624.05
9/22/2016,ds_9291572_1559768_126154381_299137093_70340428,1,1,0,0,0,0,0,627.30
9/22/2016,ds_9291572_2106501_126936229_300209657_0,1,1,0,0,0,0,0,639.81
9/22/2016,ps_ggl_41242,1,1,0,0,0,0,0,642.45
9/22/2016,11560780585,1,1,0,0,0,0,0,642.73
9/22/2016,11560780704,1,1,0,0,0,0,0,642.92
9/22/2016,ds_9291572_702495_126155006_299141023_68228920,1,1,0,0,0,0,0,650.39
9/22/2016,ps_msn_50435,1,1,0,0,0,0,0,653.82
9/22/2016,ps_ggl_41373,1,23,0,0,0,0,0,655.49
9/22/2016,ps_ggl_41191,1,1,0,0,0,0,0,657.75
9/22/2016,ds_9291572_953793_126284461_299484122_68031444,1,1,0,0,0,0,0,662.96
9/22/2016,ps_msn_38813,1,2,0,0,0,0,0,662.97
9/22/2016,ps_ggl_41619,1,5,0,0,0,0,0,666.53
9/22/2016,ps_msn_38890,1,15,0,0,0,0,0,673.65
9/22/2016,ps_ggl_40819,1,2,0,0,0,0,0,676.93
9/22/2016,ds_9291572_1084152_126155015_299892819_72159728,1,1,0,0,0,0,0,683.59
9/22/2016,ds_9291572_1853903_126154330_299137099_68165803,1,1,0,0,0,0,0,684.73
9/22/2016,ds_9291572_1559768_126154381_299137093_69129019,1,1,0,0,0,0,0,686.91
9/22/2016,ps_msn_39017,1,1,0,0,0,0,0,688.25
9/22/2016,ds_9291572_1526601_126154376_299137093_68269976,1,1,0,0,0,0,0,710.39
9/22/2016,ds_9291572_1852303_126154349_299137473_68268782,1,1,0,0,0,0,0,722.52
9/22/2016,ps_msn_36534,1,1,0,0,0,0,0,725.77
9/22/2016,ps_msn_51580,1,1,0,0,0,0,0,738.17
9/22/2016,ps_msn_39102,1,3,0,0,0,0,0,744.38
9/22/2016,ds_9291572_702495_126155435_299137093_69129058,1,1,0,0,0,0,0,761.20
9/22/2016,ps_ggl_41436,1,2,0,0,0,0,0,782.11
9/22/2016,ds_9291572_1853903_126154327_299137099_69129227,1,1,0,0,0,0,0,790.82
9/22/2016,ds_9291572_1852306_126154398_299137473_69127088,1,1,0,0,0,0,0,807.09
9/22/2016,ps_msn_50485,1,1,0,0,0,0,0,807.89
9/22/2016,ps_msn_39525,1,1,0,0,0,0,0,838.36
9/22/2016,ps_msn_39099,1,1,0,0,0,0,0,844.33
9/22/2016,ps_msn_38714,1,1,0,0,0,0,0,845.05
9/22/2016,ps_msn_46268,1,1,0,0,0,0,0,855.08
9/22/2016,ds_9291572_1526601_126150835_299137093_70340428,1,1,0,0,0,0,0,866.11
9/22/2016,11560780707,1,9,0,0,0,0,0,868.87
9/22/2016,ps_msn_38835,1,3,0,0,0,0,0,869.38
9/22/2016,75012645,1,1,0,0,0,0,0,871.42
9/22/2016,ds_9291572_1559768_126154384_299137093_68161982,1,1,0,0,0,0,0,873.92
9/22/2016,ds_9291572_1320102_126155023_299137093_68269976,1,3,0,0,0,0,0,877.65
9/22/2016,ds_9291572_1664565_126155038_299137093_69126123,1,2,0,0,0,0,0,878.32
9/22/2016,ps_ggl_41066,1,6,0,0,0,0,0,889.15
9/22/2016,ps_msn_38404,1,2,0,0,0,0,0,892.93
9/22/2016,ds_9291572_702495_126155033_299137093_70340428,1,1,0,0,0,0,0,894.00
9/22/2016,ps_msn_39393,1,9,0,0,0,0,0,901.95
9/22/2016,ps_ggl_40806,1,1,0,0,0,0,0,902.81
9/22/2016,ds_9291572_1320102_126155026_299137099_69123816,1,1,0,0,0,0,0,904.97
9/22/2016,ps_ggl_41250,1,1,0,0,0,0,0,914.79
9/22/2016,ps_ggl_46671,1,2,0,0,0,0,0,931.68
9/22/2016,ds_9291572_1084152_134004598_299892819_72159727,1,1,0,0,0,0,0,932.87
9/22/2016,ps_ggl_22997,1,7,0,0,0,0,0,941.95
9/22/2016,ps_ggl_42036,1,1,0,0,0,0,0,947.00
9/22/2016,74948372,1,12,0,0,0,0,0,953.10
9/22/2016,ps_msn_50589,1,1,0,0,0,0,0,957.75
9/22/2016,ds_9291572_1320102_126155019_299137473_68162179,1,1,0,0,0,0,0,962.70
9/22/2016,ps_ggl_40602,1,5,0,0,0,0,0,972.19
9/22/2016,ps_ggl_42080,1,1,0,0,0,0,0,981.04
9/22/2016,ds_9291572_1853903_126154330_299137099_68162955,1,1,0,0,0,0,0,987.41
9/22/2016,ds_9291572_1852303_126154348_299477034_68165123,1,1,0,0,0,0,0,992.19
9/22/2016,ps_ggl_41200,1,3,0,0,0,0,0,995.79
9/22/2016,75702713,1,20,0,0,0,0,0,1000.01
9/22/2016,ps_ggl_40789,1,3,0,0,0,0,0,1012.87
9/22/2016,ps_ggl_41875,1,1,0,0,0,0,0,1017.59
9/22/2016,ps_ggl_42041,1,17,1,0,0,0,0,1022.34
9/22/2016,ps_msn_38980,1,4,0,0,0,0,0,1029.64
9/22/2016,ds_9291572_1559768_126154381_299137093_69129058,1,2,0,0,0,0,0,1036.20
9/22/2016,ds_9291572_1664565_126155062_299137473_68268782,1,1,0,0,0,0,0,1037.44
9/22/2016,ps_ggl_50871,1,1,0,0,0,0,0,1037.95
9/22/2016,ps_ggl_41418,1,1,0,0,0,0,0,1077.64
9/22/2016,ps_ggl_23024,1,12,0,0,0,0,0,1078.68
9/22/2016,ps_ggl_41984,1,11,0,0,0,0,0,1082.25
9/22/2016,ds_9291572_1853903_126154320_299137093_69129058,1,1,0,0,0,0,0,1085.38
9/22/2016,ps_msn_39651,1,2,0,0,0,0,0,1086.60
9/22/2016,ds_9291572_1664565_126155054_299137473_68162179,1,1,0,0,0,0,0,1097.33
9/22/2016,ps_ggl_40612,1,4,0,0,0,0,0,1105.51
9/22/2016,ds_9291572_1852303_126154348_299477034_69124810,1,1,0,0,0,0,0,1122.61
9/22/2016,ps_ggl_41789,1,1,0,0,0,0,0,1130.80
9/22/2016,ds_9291572_1852306_126154395_299137473_68268782,1,1,0,0,0,0,0,1142.86
9/22/2016,ps_ggl_40855,1,4,0,0,1,0,0,1150.64
9/22/2016,76689429,1,1,0,0,0,0,1,1151.79
9/22/2016,ps_ggl_50747,1,1,0,0,0,0,0,1170.24
9/22/2016,ds_9291572_1853903_126154332_299137093_68161982,1,1,0,0,0,0,0,1190.67
9/22/2016,ps_ggl_40797,1,1,0,0,0,0,0,1193.34
9/22/2016,ps_msn_50360,1,1,0,0,0,0,0,1197.74
9/22/2016,ds_9291572_1312649_131721956_304383882_70340428,1,1,0,0,0,0,0,1199.01
9/22/2016,ds_9291572_1853903_126154327_299137099_68165803,1,1,0,0,0,0,0,1199.65
9/22/2016,ds_9291572_1526601_126144396_299137093_70340428,1,1,0,0,0,0,0,1203.92
9/22/2016,ps_msn_38389,1,1,0,0,0,0,0,1221.62
9/22/2016,ps_ggl_41580,1,1,0,0,0,0,0,1244.49
9/22/2016,ps_msn_38990,1,5,0,0,1,0,0,1245.18
9/22/2016,ds_9291572_1664565_126154362_299137093_69126123,1,1,0,0,0,0,0,1251.91
9/22/2016,ps_msn_39516,1,1,0,0,0,0,0,1257.01
9/22/2016,ps_msn_50412,1,1,0,0,0,0,0,1262.81
9/22/2016,ps_msn_39109,1,1,0,0,0,0,0,1270.30
9/22/2016,11565537817,1,1,0,0,0,0,0,1278.91
9/22/2016,ds_9291572_1320102_126155024_299137473_68162179,1,1,0,0,0,0,0,1306.30
9/22/2016,ds_9291572_1853903_126154330_299137099_68273537,1,1,0,0,0,0,0,1323.81
9/22/2016,ps_ggl_41041,1,3,0,0,0,0,0,1329.03
9/22/2016,ps_ggl_41297,1,16,0,0,0,0,0,1331.34
9/22/2016,ds_9291572_1559768_126154382_299137099_69123842,1,1,0,0,0,0,0,1332.72
9/22/2016,ds_9291572_702495_126155013_299137093_68269976,1,1,0,0,0,0,0,1340.02
9/22/2016,ps_ggl_45866,1,4,0,0,0,0,0,1369.23
9/22/2016,ds_9291572_702495_126155433_299141023_68228183,1,1,0,0,0,0,0,1377.90
9/22/2016,ps_msn_39039,1,1,0,0,0,0,0,1383.77
9/22/2016,ps_ggl_40974,1,2,0,0,0,0,0,1390.37
9/22/2016,ds_9291572_1664565_126154362_299137093_70340428,1,1,0,0,0,0,0,1397.91
9/22/2016,ps_ggl_41703,1,6,0,0,0,0,0,1412.63
9/22/2016,ps_msn_38790,1,1,0,0,0,0,0,1428.95
9/22/2016,ps_ggl_50799,1,1,0,0,0,0,0,1452.32
9/22/2016,ps_ggl_42077,1,1,0,0,0,0,0,1457.01
9/22/2016,ds_9291572_1855905_126150867_299137093_69129019,1,1,0,0,0,0,0,1472.81
9/22/2016,ds_9291572_702495_126155011_299137099_68165803,1,1,0,0,0,0,0,1509.48
9/22/2016,ps_msn_38831,1,6,0,0,0,0,0,1510.11
9/22/2016,ds_9291572_1664565_126155054_299137473_70333951,1,1,0,0,0,0,0,1522.22
9/22/2016,ds_9291572_1853903_126154326_299137093_68269976,1,1,0,0,0,0,0,1556.59
9/22/2016,ps_msn_39627,1,6,0,0,0,0,0,1572.35
9/22/2016,ds_9291572_1664565_126154361_299137093_68269976,1,1,0,0,0,0,0,1577.54
9/22/2016,ps_ggl_41122,1,27,0,0,0,0,0,1582.15
9/22/2016,ds_9291572_1664565_126155036_299137093_68165124,1,1,0,0,0,0,0,1602.57
9/22/2016,ps_msn_39028,1,1,0,0,0,0,0,1608.13
9/22/2016,ps_ggl_41149,1,2,0,0,0,0,0,1613.10
9/22/2016,ps_ggl_50867,1,1,0,0,0,0,0,1630.30
9/22/2016,ps_ggl_40946,1,1,0,0,0,0,0,1647.31
9/22/2016,ps_ggl_41080,1,1,0,0,0,0,0,1658.22
9/22/2016,ds_9291572_1526601_126150839_299137093_70340428,1,1,0,0,0,0,0,1682.63
9/22/2016,ds_9291572_1320102_126155023_299137093_69126123,1,1,0,0,0,0,0,1740.09
9/22/2016,ps_ggl_40944,1,5,0,0,2,0,0,1812.04
9/23/2016,ps_ggl_40686,1397,9273,39,21,95,0,0,11788.02
9/23/2016,ps_msn_38158,449,2815,8,3,40,2,0,3672.49
9/23/2016,ps_ggl_40861,414,647,18,6,7,0,0,1614.22
9/23/2016,ds_9291572_2385165_126150817_302952982_0,380,453,1,0,3,0,6,824.94
9/23/2016,76947532,186,1400,3,3,6,0,0,2400.53
9/23/2016,ds_9291572_1852303_126150811_299587824_67439960,131,140,0,0,0,0,0,346.87
9/23/2016,ds_9291572_953793_126154339_299587824_67439960,129,148,0,0,0,0,0,1357.96
9/23/2016,ds_9291572_2385165_126150817_302951866_0,118,176,6,3,0,0,0,858.98
9/23/2016,ds_9291572_2385165_126150817_302954729_0,108,143,2,2,0,0,0,7.27
9/23/2016,ps_ggl_23025,99,489,0,0,0,0,0,2364.01
9/23/2016,ds_9291572_2385165_126150817_302954160_0,91,106,1,0,1,0,0,913.32
9/23/2016,ps_msn_38644,85,156,2,1,0,0,0,1451.61
9/23/2016,ps_ggl_41138,82,148,1,0,0,0,0,178.22
9/23/2016,ps_msn_50502,81,93,0,0,0,0,0,447.99
9/23/2016,ds_9291572_1855905_126150843_299587824_67439960,79,82,0,0,0,0,0,86.71
9/23/2016,ps_msn_50556,79,126,0,0,0,0,0,205.36
9/23/2016,ps_ggl_41146,72,388,0,0,2,0,0,138.27
9/23/2016,ds_9291572_1855905_126150868_299587824_67439960,69,78,0,0,0,0,0,23.93
9/23/2016,Vanity20011,61,149,0,0,25,0,0,154.16
9/23/2016,ps_msn_22553,61,366,1,0,0,0,0,1319.03
9/23/2016,ps_ggl_41151,60,118,5,2,0,0,0,217.22
9/23/2016,ps_msn_39104,56,85,0,0,0,0,0,236.57
9/23/2016,76974383,56,287,2,0,1,0,0,922.66
9/23/2016,ps_ggl_50909,55,60,0,0,0,0,0,220.85
9/23/2016,ps_ggl_50808,54,83,0,0,1,0,0,1233.99
9/23/2016,ds_9291572_1852306_128475693_299587824_67439960,51,52,0,0,0,0,0,63.78
9/23/2016,ps_ggl_40860,49,292,0,0,2,0,0,197.31
9/23/2016,sm_fb_9291572_674639_138260231_307292584_67439960,47,49,0,0,0,0,0,96.53
9/23/2016,ds_9291572_1855905_126150842_299587824_67439960,46,48,0,0,0,0,0,1327.26
9/23/2016,sm_fb_9291572_674639_138260238_310669850_67439960,45,46,0,0,0,0,0,58.34
9/23/2016,76974382,39,133,0,0,0,0,0,282.71
9/23/2016,ds_9291572_2106501_126936229_300239102_0,38,206,47,36,0,0,0,240.64
9/23/2016,ps_msn_38339,37,76,2,0,1,0,0,1394.55
9/23/2016,ds_9291572_702495_126155441_299587824_67439960,35,44,0,0,0,0,0,130.05
9/23/2016,ds_9291572_702495_126155014_299587824_67439960,34,35,0,0,0,0,0,73.85
9/23/2016,ps_ggl_41772,33,226,6,4,5,0,0,258.46
9/23/2016,ps_ggl_40978,31,80,6,4,0,0,0,968.38
9/23/2016,ps_ggl_50686,30,32,0,0,0,0,0,137.32
9/23/2016,ps_ggl_42093,30,132,1,0,1,0,1,162.98
9/23/2016,ps_ggl_41777,30,193,0,0,7,0,0,245.55
9/23/2016,statement,30,337,0,0,3,0,0,536.52
9/23/2016,ps_ggl_23038,28,141,0,0,0,0,0,739.12
9/23/2016,ps_msn_50549,27,29,0,0,0,0,0,342.53
9/23/2016,ps_ggl_41326,27,120,0,0,0,0,0,411.53
9/23/2016,ds_9291572_1852303_126150806_299137093_70340428,26,28,0,0,0,0,0,765.52
9/23/2016,sm_fb_9291572_674639_138260233_310669850_67439960,25,25,0,0,0,0,0,261.57
9/23/2016,ps_msn_50521,24,27,0,0,0,0,0,545.60
9/23/2016,ps_ggl_41252,24,54,0,0,0,0,0,702.07
9/23/2016,ps_msn_39118,22,27,0,0,0,0,0,855.04
9/23/2016,ds_9291572_1852303_126150806_299137093_68161982,21,23,0,0,0,0,0,164.73
9/23/2016,ds_9291572_702495_126155450_299587824_67439960,21,24,0,0,0,0,0,613.11
9/23/2016,ps_ggl_41144,20,32,1,0,0,0,0,684.96
9/23/2016,sm_fb_9291572_674639_138260237_310669850_67439960,20,22,0,0,0,0,0,1469.62
9/23/2016,sm_fb_9291572_674639_138260236_310669850_67439960,19,19,0,0,0,0,0,375.88
9/23/2016,ps_ggl_41773,19,58,0,0,0,0,0,681.92
9/23/2016,ps_ggl_41063,18,43,2,1,0,0,0,322.44
9/23/2016,ps_msn_50503,18,24,0,0,0,0,0,531.79
9/23/2016,ps_ggl_40857,18,114,0,0,5,0,0,1207.25
9/23/2016,ps_ggl_41056,18,40,2,1,0,0,0,1440.99
9/23/2016,ps_ggl_50672,17,17,0,0,0,0,0,562.46
9/23/2016,ps_ggl_40693,17,41,0,0,0,0,0,781.41
9/23/2016,ps_msn_38772,17,104,0,0,3,0,0,921.81
9/23/2016,Vanity20021,17,174,0,0,0,0,0,1451.99
9/23/2016,ps_msn_38363,16,44,0,0,1,0,0,88.65
9/23/2016,ps_ggl_41575,16,85,0,0,1,0,0,175.28
